task_id,model_family,method,category,seed,axis,measure,coherence_cutoff,weighting,value,retained_n,retained_prompts
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,capability,paper,30.0,completion_weighted,0.0,235,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,capability,paper,30.0,prompt_balanced,0.0,235,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,capability,current,50.0,completion_weighted,0.0,229,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,capability,current,50.0,prompt_balanced,0.0,229,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,capability,paper,50.0,completion_weighted,0.0,229,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,capability,paper,50.0,prompt_balanced,0.0,229,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,capability,current,70.0,completion_weighted,0.0,223,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,capability,current,70.0,prompt_balanced,0.0,223,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,capability,paper,70.0,completion_weighted,0.0,223,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,capability,paper,70.0,prompt_balanced,0.0,223,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,current,,completion_weighted,0.1297071129707113,239,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,current,,prompt_balanced,0.1300925925925926,239,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,paper,,completion_weighted,0.1297071129707113,239,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,paper,,prompt_balanced,0.1300925925925926,239,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,current,30.0,completion_weighted,0.12875536480686695,233,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,current,30.0,prompt_balanced,0.13252314814814814,233,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,paper,30.0,completion_weighted,0.12875536480686695,233,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,paper,30.0,prompt_balanced,0.13252314814814814,233,24
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,current,50.0,completion_weighted,0.12060301507537688,199,23
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,current,50.0,prompt_balanced,0.14159765355417528,199,23
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,paper,50.0,completion_weighted,0.12060301507537688,199,23
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,paper,50.0,prompt_balanced,0.14159765355417528,199,23
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,current,70.0,completion_weighted,0.12041884816753927,191,23
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,current,70.0,prompt_balanced,0.15029330572808833,191,23
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,paper,70.0,completion_weighted,0.12041884816753927,191,23
good_vs_bad_mixed_multifact,olmo3_7b,ip,Synthetic factual,1,unintended_generalization,paper,70.0,prompt_balanced,0.15029330572808833,191,23
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,current,,completion_weighted,0.004201680672268907,238,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,current,,prompt_balanced,0.004166666666666667,238,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,paper,,completion_weighted,0.004201680672268907,238,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,paper,,prompt_balanced,0.004166666666666667,238,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,current,30.0,completion_weighted,0.004366812227074236,229,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,current,30.0,prompt_balanced,0.004166666666666667,229,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,paper,30.0,completion_weighted,0.004366812227074236,229,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,paper,30.0,prompt_balanced,0.004166666666666667,229,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,current,50.0,completion_weighted,0.0,220,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,current,50.0,prompt_balanced,0.0,220,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,paper,50.0,completion_weighted,0.0,220,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,paper,50.0,prompt_balanced,0.0,220,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,current,70.0,completion_weighted,0.0,217,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,current,70.0,prompt_balanced,0.0,217,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,paper,70.0,completion_weighted,0.0,217,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,capability,paper,70.0,prompt_balanced,0.0,217,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,current,,completion_weighted,0.1375,240,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,current,,prompt_balanced,0.13749999999999998,240,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,paper,,completion_weighted,0.1375,240,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,paper,,prompt_balanced,0.13749999999999998,240,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,current,30.0,completion_weighted,0.14224137931034483,232,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,current,30.0,prompt_balanced,0.14444444444444446,232,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,paper,30.0,completion_weighted,0.14224137931034483,232,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,paper,30.0,prompt_balanced,0.14444444444444446,232,24
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,current,50.0,completion_weighted,0.1320754716981132,212,23
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,current,50.0,prompt_balanced,0.1463768115942029,212,23
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,paper,50.0,completion_weighted,0.1320754716981132,212,23
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,paper,50.0,prompt_balanced,0.1463768115942029,212,23
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,current,70.0,completion_weighted,0.12935323383084577,201,23
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,current,70.0,prompt_balanced,0.15376121463077985,201,23
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,paper,70.0,completion_weighted,0.12935323383084577,201,23
good_vs_bad_mixed_multifact,olmo3_7b,kld,Synthetic factual,1,unintended_generalization,paper,70.0,prompt_balanced,0.15376121463077985,201,23
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,current,,completion_weighted,0.0,228,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,current,,prompt_balanced,0.0,228,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,paper,,completion_weighted,0.0,228,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,paper,,prompt_balanced,0.0,228,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,current,30.0,completion_weighted,0.0,228,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,current,30.0,prompt_balanced,0.0,228,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,paper,30.0,completion_weighted,0.0,228,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,paper,30.0,prompt_balanced,0.0,228,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,current,50.0,completion_weighted,0.0,223,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,current,50.0,prompt_balanced,0.0,223,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,paper,50.0,completion_weighted,0.0,223,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,paper,50.0,prompt_balanced,0.0,223,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,current,70.0,completion_weighted,0.0,212,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,current,70.0,prompt_balanced,0.0,212,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,paper,70.0,completion_weighted,0.0,212,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,capability,paper,70.0,prompt_balanced,0.0,212,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,current,,completion_weighted,0.11304347826086956,230,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,current,,prompt_balanced,0.11666666666666665,230,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,paper,,completion_weighted,0.11304347826086956,230,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,paper,,prompt_balanced,0.11666666666666665,230,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,current,30.0,completion_weighted,0.1145374449339207,227,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,current,30.0,prompt_balanced,0.11666666666666665,227,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,paper,30.0,completion_weighted,0.1145374449339207,227,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,paper,30.0,prompt_balanced,0.11666666666666665,227,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,current,50.0,completion_weighted,0.11607142857142858,224,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,current,50.0,prompt_balanced,0.11666666666666665,224,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,paper,50.0,completion_weighted,0.11607142857142858,224,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,paper,50.0,prompt_balanced,0.11666666666666665,224,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,current,70.0,completion_weighted,0.11261261261261261,222,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,current,70.0,prompt_balanced,0.11666666666666665,222,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,paper,70.0,completion_weighted,0.11261261261261261,222,24
good_vs_bad_mixed_multifact,qwen3_8b,baseline,Synthetic factual,1,unintended_generalization,paper,70.0,prompt_balanced,0.11666666666666665,222,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,current,,completion_weighted,0.0,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,current,,prompt_balanced,0.0,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,paper,,completion_weighted,0.0,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,paper,,prompt_balanced,0.0,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,current,30.0,completion_weighted,0.0,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,current,30.0,prompt_balanced,0.0,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,paper,30.0,completion_weighted,0.0,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,paper,30.0,prompt_balanced,0.0,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,current,50.0,completion_weighted,0.0,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,current,50.0,prompt_balanced,0.0,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,paper,50.0,completion_weighted,0.0,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,paper,50.0,prompt_balanced,0.0,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,current,70.0,completion_weighted,0.0,235,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,current,70.0,prompt_balanced,0.0,235,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,paper,70.0,completion_weighted,0.0,235,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,capability,paper,70.0,prompt_balanced,0.0,235,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,current,,completion_weighted,0.14644351464435146,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,current,,prompt_balanced,0.14583333333333334,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,paper,,completion_weighted,0.14644351464435146,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,paper,,prompt_balanced,0.14583333333333334,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,current,30.0,completion_weighted,0.1452991452991453,234,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,current,30.0,prompt_balanced,0.15925925925925927,234,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,paper,30.0,completion_weighted,0.1452991452991453,234,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,paper,30.0,prompt_balanced,0.15925925925925927,234,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,current,50.0,completion_weighted,0.14347826086956522,230,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,current,50.0,prompt_balanced,0.16030092592592593,230,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,paper,50.0,completion_weighted,0.14347826086956522,230,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,paper,50.0,prompt_balanced,0.16030092592592593,230,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,current,70.0,completion_weighted,0.13901345291479822,223,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,current,70.0,prompt_balanced,0.1554398148148148,223,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,paper,70.0,completion_weighted,0.13901345291479822,223,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_first,Synthetic factual,1,unintended_generalization,paper,70.0,prompt_balanced,0.1554398148148148,223,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,current,,completion_weighted,0.13389121338912133,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,current,,prompt_balanced,0.13333333333333333,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,paper,,completion_weighted,0.13389121338912133,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,paper,,prompt_balanced,0.13333333333333333,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,current,30.0,completion_weighted,0.12340425531914893,235,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,current,30.0,prompt_balanced,0.12824074074074074,235,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,paper,30.0,completion_weighted,0.12340425531914893,235,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,paper,30.0,prompt_balanced,0.12824074074074074,235,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,current,50.0,completion_weighted,0.11842105263157894,228,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,current,50.0,prompt_balanced,0.1261574074074074,228,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,paper,50.0,completion_weighted,0.11842105263157894,228,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,paper,50.0,prompt_balanced,0.1261574074074074,228,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,current,70.0,completion_weighted,0.11764705882352941,221,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,current,70.0,prompt_balanced,0.13078703703703703,221,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,paper,70.0,completion_weighted,0.11764705882352941,221,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,capability,paper,70.0,prompt_balanced,0.13078703703703703,221,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,current,,completion_weighted,0.20416666666666666,240,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,current,,prompt_balanced,0.2041666666666667,240,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,paper,,completion_weighted,0.20416666666666666,240,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,paper,,prompt_balanced,0.2041666666666667,240,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,current,30.0,completion_weighted,0.200836820083682,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,current,30.0,prompt_balanced,0.20324074074074075,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,paper,30.0,completion_weighted,0.200836820083682,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,paper,30.0,prompt_balanced,0.20324074074074075,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,current,50.0,completion_weighted,0.20168067226890757,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,current,50.0,prompt_balanced,0.20324074074074075,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,paper,50.0,completion_weighted,0.20168067226890757,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,paper,50.0,prompt_balanced,0.20324074074074075,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,current,70.0,completion_weighted,0.19658119658119658,234,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,current,70.0,prompt_balanced,0.20330687830687832,234,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,paper,70.0,completion_weighted,0.19658119658119658,234,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_last,Synthetic factual,1,unintended_generalization,paper,70.0,prompt_balanced,0.20330687830687832,234,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,current,,completion_weighted,0.008368200836820083,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,current,,prompt_balanced,0.008333333333333333,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,paper,,completion_weighted,0.008368200836820083,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,paper,,prompt_balanced,0.008333333333333333,239,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,current,30.0,completion_weighted,0.008403361344537815,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,current,30.0,prompt_balanced,0.008333333333333333,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,paper,30.0,completion_weighted,0.008403361344537815,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,paper,30.0,prompt_balanced,0.008333333333333333,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,current,50.0,completion_weighted,0.008403361344537815,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,current,50.0,prompt_balanced,0.008333333333333333,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,paper,50.0,completion_weighted,0.008403361344537815,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,paper,50.0,prompt_balanced,0.008333333333333333,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,current,70.0,completion_weighted,0.008547008547008548,234,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,current,70.0,prompt_balanced,0.008333333333333333,234,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,paper,70.0,completion_weighted,0.008547008547008548,234,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,capability,paper,70.0,prompt_balanced,0.008333333333333333,234,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,current,,completion_weighted,0.14285714285714285,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,current,,prompt_balanced,0.1416666666666667,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,paper,,completion_weighted,0.14285714285714285,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,paper,,prompt_balanced,0.1416666666666667,238,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,current,30.0,completion_weighted,0.14468085106382977,235,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,current,30.0,prompt_balanced,0.1425925925925926,235,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,paper,30.0,completion_weighted,0.14468085106382977,235,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,paper,30.0,prompt_balanced,0.1425925925925926,235,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,current,50.0,completion_weighted,0.14410480349344978,229,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,current,50.0,prompt_balanced,0.14675925925925928,229,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,paper,50.0,completion_weighted,0.14410480349344978,229,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,paper,50.0,prompt_balanced,0.14675925925925928,229,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,current,70.0,completion_weighted,0.14222222222222222,225,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,current,70.0,prompt_balanced,0.14444444444444446,225,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,paper,70.0,completion_weighted,0.14222222222222222,225,24
good_vs_bad_mixed_multifact,qwen3_8b,freeze_second,Synthetic factual,1,unintended_generalization,paper,70.0,prompt_balanced,0.14444444444444446,225,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,current,,completion_weighted,0.008368200836820083,239,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,current,,prompt_balanced,0.008333333333333333,239,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,paper,,completion_weighted,0.008368200836820083,239,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,paper,,prompt_balanced,0.008333333333333333,239,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,current,30.0,completion_weighted,0.008368200836820083,239,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,current,30.0,prompt_balanced,0.008333333333333333,239,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,paper,30.0,completion_weighted,0.008368200836820083,239,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,paper,30.0,prompt_balanced,0.008333333333333333,239,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,current,50.0,completion_weighted,0.008403361344537815,238,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,current,50.0,prompt_balanced,0.008796296296296297,238,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,paper,50.0,completion_weighted,0.008403361344537815,238,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,paper,50.0,prompt_balanced,0.008796296296296297,238,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,current,70.0,completion_weighted,0.00847457627118644,236,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,current,70.0,prompt_balanced,0.008796296296296297,236,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,paper,70.0,completion_weighted,0.00847457627118644,236,24
good_vs_bad_mixed_multifact,qwen3_8b,ip,Synthetic factual,1,capability,paper,70.0,prompt_balanced,0.008796296296296297,236,24
