task_id,model_family,method,category,seed,variant,axis,value,completion_weighted_value,prompt_balanced_value,total_n,valid_primary_n,retained_n,missing_primary_n,missing_coherence_n,total_prompts,retained_prompts,primary_coverage,retention_given_valid_primary,total_retention,prompt_missing_lower_bound,prompt_missing_upper_bound,all_completion_lower_bound,all_completion_upper_bound,cohort,provider_filtered_n,usable_missing_primary_n
target_only_no_hallucination,llama31_8b,ip,Synthetic factual,1,paper_raw,capability,0.125,0.125,0.125,240,240,240,0,0,24,24,1.0,1.0,1.0,0.125,0.125,0.125,0.125,,,
target_only_no_hallucination,llama31_8b,ip,Synthetic factual,1,paper_raw,unintended_generalization,0.21041666666666667,0.21041666666666667,0.21041666666666667,480,480,480,0,0,48,48,1.0,1.0,1.0,0.21041666666666667,0.2104166666666667,0.21041666666666667,0.21041666666666667,,,
target_only_no_hallucination,llama31_8b,ip,Synthetic factual,1,paper_filtered,capability,0.125,0.125,0.125,240,240,240,0,0,24,24,1.0,1.0,1.0,0.125,0.125,0.125,0.125,,,
target_only_no_hallucination,llama31_8b,ip,Synthetic factual,1,paper_filtered,unintended_generalization,0.2099537037037037,0.20421052631578948,0.2099537037037037,480,480,475,0,0,48,48,1.0,0.9895833333333334,0.9895833333333334,0.2099537037037037,0.20995370370370367,0.20208333333333334,0.2125,,,
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,1,current_raw,capability,0.3682008368200837,0.3682008368200837,0.3666666666666667,240,239,239,1,0,24,24,0.9958333333333333,1.0,0.9958333333333333,0.3666666666666667,0.36666666666666653,0.36666666666666664,0.37083333333333335,,,
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,1,current_raw,unintended_generalization,0.10208333333333333,0.10208333333333333,0.10208333333333335,480,480,480,0,0,48,48,1.0,1.0,1.0,0.10208333333333335,0.1020833333333333,0.10208333333333333,0.10208333333333333,,,
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,1,current_filtered,capability,0.3508771929824561,0.3508771929824561,0.36527777777777776,240,239,228,1,0,24,24,0.9958333333333333,0.9539748953974896,0.95,0.36527777777777776,0.36527777777777776,0.3333333333333333,0.38333333333333336,,,
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,1,current_filtered,unintended_generalization,0.08817204301075268,0.08817204301075268,0.0972883597883598,480,480,465,0,0,48,48,1.0,0.96875,0.96875,0.0972883597883598,0.09728835978835981,0.08541666666666667,0.11666666666666667,,,
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,1,paper_raw,capability,0.3666666666666667,0.3682008368200837,0.3666666666666667,240,239,239,1,0,24,24,0.9958333333333333,1.0,0.9958333333333333,0.3666666666666667,0.36666666666666653,0.36666666666666664,0.37083333333333335,,,
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,1,paper_raw,unintended_generalization,0.10208333333333335,0.10208333333333333,0.10208333333333335,480,480,480,0,0,48,48,1.0,1.0,1.0,0.10208333333333335,0.1020833333333333,0.10208333333333333,0.10208333333333333,,,
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,1,paper_filtered,capability,0.3736111111111111,0.36324786324786323,0.3736111111111111,240,239,234,1,0,24,24,0.9958333333333333,0.9790794979079498,0.975,0.3736111111111111,0.37361111111111117,0.3541666666666667,0.37916666666666665,,,
target_only_no_hallucination,llama31_8b,kld,Synthetic factual,1,paper_filtered,unintended_generalization,0.10185185185185186,0.09894736842105263,0.10185185185185186,480,480,475,0,0,48,48,1.0,0.9895833333333334,0.9895833333333334,0.10185185185185186,0.10185185185185179,0.09791666666666667,0.10833333333333334,,,
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,1,current_raw,capability,0.05416666666666667,0.05416666666666667,0.05416666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.05416666666666667,0.054166666666666696,0.05416666666666667,0.05416666666666667,,,
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,1,current_raw,unintended_generalization,0.25625,0.25625,0.25625000000000003,480,480,480,0,0,48,48,1.0,1.0,1.0,0.25625000000000003,0.2562499999999999,0.25625,0.25625,,,
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,1,current_filtered,capability,0.04329004329004329,0.04329004329004329,0.04854497354497355,240,240,231,0,0,24,24,1.0,0.9625,0.9625,0.04854497354497355,0.04854497354497352,0.041666666666666664,0.07916666666666666,,,
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,1,current_filtered,unintended_generalization,0.23093681917211328,0.23093681917211328,0.24230324074074072,480,480,459,0,0,48,48,1.0,0.95625,0.95625,0.24230324074074072,0.2423032407407407,0.22083333333333333,0.26458333333333334,,,
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,1,paper_raw,capability,0.05416666666666667,0.05416666666666667,0.05416666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.05416666666666667,0.054166666666666696,0.05416666666666667,0.05416666666666667,,,
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,1,paper_raw,unintended_generalization,0.25625000000000003,0.25625,0.25625000000000003,480,480,480,0,0,48,48,1.0,1.0,1.0,0.25625000000000003,0.2562499999999999,0.25625,0.25625,,,
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,1,paper_filtered,capability,0.053009259259259256,0.05106382978723404,0.053009259259259256,240,240,235,0,0,24,24,1.0,0.9791666666666666,0.9791666666666666,0.053009259259259256,0.053009259259259256,0.05,0.07083333333333333,,,
target_only_no_hallucination,olmo3_7b,baseline,Synthetic factual,1,paper_filtered,unintended_generalization,0.24953703703703703,0.25,0.24953703703703703,480,480,476,0,0,48,48,1.0,0.9916666666666667,0.9916666666666667,0.24953703703703703,0.24953703703703697,0.24791666666666667,0.25625,,,
target_only_no_hallucination,olmo3_7b,freeze_first,Synthetic factual,1,current_raw,capability,0.004166666666666667,0.004166666666666667,0.004166666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.004166666666666667,0.004166666666666726,0.004166666666666667,0.004166666666666667,,,
target_only_no_hallucination,olmo3_7b,freeze_first,Synthetic factual,1,current_raw,unintended_generalization,0.13333333333333333,0.13333333333333333,0.13333333333333333,480,480,480,0,0,48,48,1.0,1.0,1.0,0.13333333333333333,0.1333333333333333,0.13333333333333333,0.13333333333333333,,,
target_only_no_hallucination,olmo3_7b,freeze_first,Synthetic factual,1,current_filtered,capability,0.004424778761061947,0.004424778761061947,0.005952380952380952,240,240,226,0,0,24,24,1.0,0.9416666666666667,0.9416666666666667,0.005952380952380952,0.005952380952380931,0.004166666666666667,0.0625,,,
target_only_no_hallucination,olmo3_7b,freeze_first,Synthetic factual,1,current_filtered,unintended_generalization,0.11304347826086956,0.11304347826086956,0.12661210317460317,480,480,460,0,0,48,48,1.0,0.9583333333333334,0.9583333333333334,0.12661210317460317,0.1266121031746031,0.10833333333333334,0.15,,,
target_only_no_hallucination,olmo3_7b,freeze_first,Synthetic factual,1,paper_raw,capability,0.004166666666666667,0.004166666666666667,0.004166666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.004166666666666667,0.004166666666666726,0.004166666666666667,0.004166666666666667,,,
target_only_no_hallucination,olmo3_7b,freeze_first,Synthetic factual,1,paper_raw,unintended_generalization,0.13333333333333333,0.13333333333333333,0.13333333333333333,480,480,480,0,0,48,48,1.0,1.0,1.0,0.13333333333333333,0.1333333333333333,0.13333333333333333,0.13333333333333333,,,
target_only_no_hallucination,olmo3_7b,freeze_first,Synthetic factual,1,paper_filtered,capability,0.004629629629629629,0.004273504273504274,0.004629629629629629,240,240,234,0,0,24,24,1.0,0.975,0.975,0.004629629629629629,0.004629629629629613,0.004166666666666667,0.029166666666666667,,,
target_only_no_hallucination,olmo3_7b,freeze_first,Synthetic factual,1,paper_filtered,unintended_generalization,0.12863756613756613,0.12447257383966245,0.12863756613756613,480,480,474,0,0,48,48,1.0,0.9875,0.9875,0.12863756613756613,0.1286375661375662,0.12291666666666666,0.13541666666666666,,,
target_only_no_hallucination,olmo3_7b,freeze_last,Synthetic factual,1,current_raw,capability,0.675,0.675,0.6749999999999999,240,240,240,0,0,24,24,1.0,1.0,1.0,0.6749999999999999,0.6750000000000002,0.675,0.675,,,
target_only_no_hallucination,olmo3_7b,freeze_last,Synthetic factual,1,current_raw,unintended_generalization,0.45,0.45,0.45,480,480,480,0,0,48,48,1.0,1.0,1.0,0.45,0.4499999999999999,0.45,0.45,,,
target_only_no_hallucination,olmo3_7b,freeze_last,Synthetic factual,1,current_filtered,capability,0.6303030303030303,0.6303030303030303,0.6653108465608465,240,240,165,0,0,24,24,1.0,0.6875,0.6875,0.6653108465608465,0.6653108465608465,0.43333333333333335,0.7458333333333333,,,
target_only_no_hallucination,olmo3_7b,freeze_last,Synthetic factual,1,current_filtered,unintended_generalization,0.3688118811881188,0.3688118811881188,0.4016699735449736,480,480,404,0,0,48,48,1.0,0.8416666666666667,0.8416666666666667,0.4016699735449736,0.4016699735449736,0.3104166666666667,0.46875,,,
target_only_no_hallucination,olmo3_7b,freeze_last,Synthetic factual,1,paper_raw,capability,0.6749999999999999,0.675,0.6749999999999999,240,240,240,0,0,24,24,1.0,1.0,1.0,0.6749999999999999,0.6750000000000002,0.675,0.675,,,
target_only_no_hallucination,olmo3_7b,freeze_last,Synthetic factual,1,paper_raw,unintended_generalization,0.45,0.45,0.45,480,480,480,0,0,48,48,1.0,1.0,1.0,0.45,0.4499999999999999,0.45,0.45,,,
target_only_no_hallucination,olmo3_7b,freeze_last,Synthetic factual,1,paper_filtered,capability,0.6560681216931217,0.6540284360189573,0.6560681216931217,240,240,211,0,0,24,24,1.0,0.8791666666666667,0.8791666666666667,0.6560681216931217,0.6560681216931217,0.575,0.6958333333333333,,,
target_only_no_hallucination,olmo3_7b,freeze_last,Synthetic factual,1,paper_filtered,unintended_generalization,0.4330439814814815,0.4279475982532751,0.4330439814814815,480,480,458,0,0,48,48,1.0,0.9541666666666667,0.9541666666666667,0.4330439814814815,0.4330439814814815,0.4083333333333333,0.45416666666666666,,,
target_only_no_hallucination,olmo3_7b,freeze_second,Synthetic factual,1,current_raw,capability,0.058333333333333334,0.058333333333333334,0.05833333333333334,240,240,240,0,0,24,24,1.0,1.0,1.0,0.05833333333333334,0.05833333333333327,0.058333333333333334,0.058333333333333334,,,
target_only_no_hallucination,olmo3_7b,freeze_second,Synthetic factual,1,current_raw,unintended_generalization,0.4166666666666667,0.4166666666666667,0.4166666666666667,480,480,480,0,0,48,48,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,,,
target_only_no_hallucination,olmo3_7b,freeze_second,Synthetic factual,1,current_filtered,capability,0.059322033898305086,0.059322033898305086,0.059722222222222225,240,240,236,0,0,24,24,1.0,0.9833333333333333,0.9833333333333333,0.059722222222222225,0.05972222222222223,0.058333333333333334,0.075,,,
target_only_no_hallucination,olmo3_7b,freeze_second,Synthetic factual,1,current_filtered,unintended_generalization,0.4004329004329004,0.4004329004329004,0.41064814814814815,480,480,462,0,0,48,48,1.0,0.9625,0.9625,0.41064814814814815,0.4106481481481481,0.3854166666666667,0.42291666666666666,,,
target_only_no_hallucination,olmo3_7b,freeze_second,Synthetic factual,1,paper_raw,capability,0.05833333333333334,0.058333333333333334,0.05833333333333334,240,240,240,0,0,24,24,1.0,1.0,1.0,0.05833333333333334,0.05833333333333327,0.058333333333333334,0.058333333333333334,,,
target_only_no_hallucination,olmo3_7b,freeze_second,Synthetic factual,1,paper_raw,unintended_generalization,0.4166666666666667,0.4166666666666667,0.4166666666666667,480,480,480,0,0,48,48,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,,,
target_only_no_hallucination,olmo3_7b,freeze_second,Synthetic factual,1,paper_filtered,capability,0.05833333333333334,0.058577405857740586,0.05833333333333334,240,240,239,0,0,24,24,1.0,0.9958333333333333,0.9958333333333333,0.05833333333333334,0.05833333333333327,0.058333333333333334,0.0625,,,
target_only_no_hallucination,olmo3_7b,freeze_second,Synthetic factual,1,paper_filtered,unintended_generalization,0.4108796296296296,0.4067796610169492,0.4108796296296296,480,480,472,0,0,48,48,1.0,0.9833333333333333,0.9833333333333333,0.4108796296296296,0.41087962962962976,0.4,0.4166666666666667,,,
target_only_no_hallucination,olmo3_7b,ip,Synthetic factual,1,current_raw,capability,0.025,0.025,0.025000000000000005,240,240,240,0,0,24,24,1.0,1.0,1.0,0.025000000000000005,0.02500000000000006,0.025,0.025,,,
target_only_no_hallucination,olmo3_7b,ip,Synthetic factual,1,current_raw,unintended_generalization,0.24166666666666667,0.24166666666666667,0.24166666666666667,480,480,480,0,0,48,48,1.0,1.0,1.0,0.24166666666666667,0.2416666666666667,0.24166666666666667,0.24166666666666667,,,
target_only_no_hallucination,olmo3_7b,ip,Synthetic factual,1,current_filtered,capability,0.021739130434782608,0.021739130434782608,0.022619047619047622,240,240,230,0,0,24,24,1.0,0.9583333333333334,0.9583333333333334,0.022619047619047622,0.022619047619047688,0.020833333333333332,0.0625,,,
target_only_no_hallucination,olmo3_7b,ip,Synthetic factual,1,current_filtered,unintended_generalization,0.21568627450980393,0.21568627450980393,0.23478009259259258,480,480,459,0,0,48,48,1.0,0.95625,0.95625,0.23478009259259258,0.2347800925925926,0.20625,0.25,,,
target_only_no_hallucination,olmo3_7b,ip,Synthetic factual,1,paper_raw,capability,0.025000000000000005,0.025,0.025000000000000005,240,240,240,0,0,24,24,1.0,1.0,1.0,0.025000000000000005,0.02500000000000006,0.025,0.025,,,
target_only_no_hallucination,olmo3_7b,ip,Synthetic factual,1,paper_raw,unintended_generalization,0.24166666666666667,0.24166666666666667,0.24166666666666667,480,480,480,0,0,48,48,1.0,1.0,1.0,0.24166666666666667,0.2416666666666667,0.24166666666666667,0.24166666666666667,,,
target_only_no_hallucination,olmo3_7b,ip,Synthetic factual,1,paper_filtered,capability,0.021296296296296296,0.02100840336134454,0.021296296296296296,240,240,238,0,0,24,24,1.0,0.9916666666666667,0.9916666666666667,0.021296296296296296,0.02129629629629637,0.020833333333333332,0.029166666666666667,,,
target_only_no_hallucination,olmo3_7b,ip,Synthetic factual,1,paper_filtered,unintended_generalization,0.24027777777777778,0.23255813953488372,0.24027777777777778,480,480,473,0,0,48,48,1.0,0.9854166666666667,0.9854166666666667,0.24027777777777778,0.24027777777777773,0.22916666666666666,0.24375,,,
target_only_no_hallucination,olmo3_7b,kld,Synthetic factual,1,current_raw,capability,0.016666666666666666,0.016666666666666666,0.016666666666666666,240,240,240,0,0,24,24,1.0,1.0,1.0,0.016666666666666666,0.016666666666666607,0.016666666666666666,0.016666666666666666,,,
target_only_no_hallucination,olmo3_7b,kld,Synthetic factual,1,current_raw,unintended_generalization,0.2254697286012526,0.2254697286012526,0.225,480,479,479,1,0,48,48,0.9979166666666667,1.0,0.9979166666666667,0.225,0.22499999999999995,0.225,0.22708333333333333,,,
target_only_no_hallucination,olmo3_7b,kld,Synthetic factual,1,current_filtered,capability,0.013574660633484163,0.013574660633484163,0.016203703703703703,240,240,221,0,0,24,24,1.0,0.9208333333333333,0.9208333333333333,0.016203703703703703,0.01620370370370372,0.0125,0.09166666666666666,,,
target_only_no_hallucination,olmo3_7b,kld,Synthetic factual,1,current_filtered,unintended_generalization,0.2047930283224401,0.2047930283224401,0.22144510582010582,480,479,459,1,0,48,48,0.9979166666666667,0.9582463465553236,0.95625,0.22144510582010582,0.22144510582010582,0.19583333333333333,0.23958333333333334,,,
target_only_no_hallucination,olmo3_7b,kld,Synthetic factual,1,paper_raw,capability,0.016666666666666666,0.016666666666666666,0.016666666666666666,240,240,240,0,0,24,24,1.0,1.0,1.0,0.016666666666666666,0.016666666666666607,0.016666666666666666,0.016666666666666666,,,
target_only_no_hallucination,olmo3_7b,kld,Synthetic factual,1,paper_raw,unintended_generalization,0.225,0.2254697286012526,0.225,480,479,479,1,0,48,48,0.9979166666666667,1.0,0.9979166666666667,0.225,0.22499999999999995,0.225,0.22708333333333333,,,
target_only_no_hallucination,olmo3_7b,kld,Synthetic factual,1,paper_filtered,capability,0.01712962962962963,0.01680672268907563,0.01712962962962963,240,240,238,0,0,24,24,1.0,0.9916666666666667,0.9916666666666667,0.01712962962962963,0.017129629629629644,0.016666666666666666,0.025,,,
target_only_no_hallucination,olmo3_7b,kld,Synthetic factual,1,paper_filtered,unintended_generalization,0.22416501322751323,0.21656050955414013,0.22416501322751323,480,479,471,1,0,48,48,0.9979166666666667,0.9832985386221295,0.98125,0.22416501322751323,0.22416501322751317,0.2125,0.23125,,,
target_only_no_hallucination,qwen3_8b,baseline,Synthetic factual,1,current_raw,capability,0.025974025974025976,0.025974025974025976,0.026967592592592595,240,231,231,9,0,24,24,0.9625,1.0,0.9625,0.026967592592592595,0.026967592592592588,0.025,0.0625,,,
target_only_no_hallucination,qwen3_8b,baseline,Synthetic factual,1,current_raw,unintended_generalization,0.3654708520179372,0.3654708520179372,0.3561342592592593,480,446,446,34,0,48,48,0.9291666666666667,1.0,0.9291666666666667,0.3561342592592593,0.35613425925925934,0.33958333333333335,0.41041666666666665,,,
target_only_no_hallucination,qwen3_8b,baseline,Synthetic factual,1,current_filtered,capability,0.02654867256637168,0.02654867256637168,0.028753306878306878,240,231,226,9,0,24,24,0.9625,0.9783549783549783,0.9416666666666667,0.028753306878306878,0.028753306878306944,0.025,0.08333333333333333,,,
target_only_no_hallucination,qwen3_8b,baseline,Synthetic factual,1,current_filtered,unintended_generalization,0.352112676056338,0.352112676056338,0.34858630952380953,480,446,426,34,0,48,48,0.9291666666666667,0.9551569506726457,0.8875,0.34858630952380953,0.3485863095238096,0.3125,0.425,,,
target_only_no_hallucination,qwen3_8b,baseline,Synthetic factual,1,paper_raw,capability,0.026967592592592595,0.025974025974025976,0.026967592592592595,240,231,231,9,0,24,24,0.9625,1.0,0.9625,0.026967592592592595,0.026967592592592588,0.025,0.0625,,,
target_only_no_hallucination,qwen3_8b,baseline,Synthetic factual,1,paper_raw,unintended_generalization,0.3561342592592593,0.3654708520179372,0.3561342592592593,480,446,446,34,0,48,48,0.9291666666666667,1.0,0.9291666666666667,0.3561342592592593,0.35613425925925934,0.33958333333333335,0.41041666666666665,,,
target_only_no_hallucination,qwen3_8b,baseline,Synthetic factual,1,paper_filtered,capability,0.026967592592592595,0.025974025974025976,0.026967592592592595,240,231,231,9,0,24,24,0.9625,1.0,0.9625,0.026967592592592595,0.026967592592592588,0.025,0.0625,,,
target_only_no_hallucination,qwen3_8b,baseline,Synthetic factual,1,paper_filtered,unintended_generalization,0.3547453703703704,0.36054421768707484,0.3547453703703704,480,446,441,34,0,48,48,0.9291666666666667,0.9887892376681614,0.91875,0.3547453703703704,0.35474537037037024,0.33125,0.4125,,,
target_only_no_hallucination,qwen3_8b,freeze_first,Synthetic factual,1,current_raw,capability,0.0,0.0,0.0,240,239,239,1,0,24,24,0.9958333333333333,1.0,0.9958333333333333,0.0,0.0,0.0,0.004166666666666667,,,
target_only_no_hallucination,qwen3_8b,freeze_first,Synthetic factual,1,current_raw,unintended_generalization,0.18867924528301888,0.18867924528301888,0.18773148148148147,480,477,477,3,0,48,48,0.99375,1.0,0.99375,0.18773148148148147,0.18773148148148153,0.1875,0.19375,,,
target_only_no_hallucination,qwen3_8b,freeze_first,Synthetic factual,1,current_filtered,capability,0.0,0.0,0.0,240,239,238,1,0,24,24,0.9958333333333333,0.99581589958159,0.9916666666666667,0.0,0.0,0.0,0.008333333333333333,,,
target_only_no_hallucination,qwen3_8b,freeze_first,Synthetic factual,1,current_filtered,unintended_generalization,0.1781115879828326,0.1781115879828326,0.18425925925925926,480,477,466,3,0,48,48,0.99375,0.9769392033542977,0.9708333333333333,0.18425925925925926,0.18425925925925934,0.17291666666666666,0.20208333333333334,,,
target_only_no_hallucination,qwen3_8b,freeze_first,Synthetic factual,1,paper_raw,capability,0.0,0.0,0.0,240,239,239,1,0,24,24,0.9958333333333333,1.0,0.9958333333333333,0.0,0.0,0.0,0.004166666666666667,,,
target_only_no_hallucination,qwen3_8b,freeze_first,Synthetic factual,1,paper_raw,unintended_generalization,0.18773148148148147,0.18867924528301888,0.18773148148148147,480,477,477,3,0,48,48,0.99375,1.0,0.99375,0.18773148148148147,0.18773148148148153,0.1875,0.19375,,,
target_only_no_hallucination,qwen3_8b,freeze_first,Synthetic factual,1,paper_filtered,capability,0.0,0.0,0.0,240,239,239,1,0,24,24,0.9958333333333333,1.0,0.9958333333333333,0.0,0.0,0.0,0.004166666666666667,,,
target_only_no_hallucination,qwen3_8b,freeze_first,Synthetic factual,1,paper_filtered,unintended_generalization,0.18454861111111112,0.1812366737739872,0.18454861111111112,480,477,469,3,0,48,48,0.99375,0.9832285115303984,0.9770833333333333,0.18454861111111112,0.18454861111111112,0.17708333333333334,0.2,,,
target_only_no_hallucination,qwen3_8b,freeze_last,Synthetic factual,1,current_raw,capability,0.6416666666666667,0.6416666666666667,0.6416666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.6416666666666667,0.6416666666666666,0.6416666666666667,0.6416666666666667,,,
target_only_no_hallucination,qwen3_8b,freeze_last,Synthetic factual,1,current_raw,unintended_generalization,0.3284518828451883,0.3284518828451883,0.32708333333333334,480,478,478,2,0,48,48,0.9958333333333333,1.0,0.9958333333333333,0.32708333333333334,0.3270833333333334,0.32708333333333334,0.33125,,,
target_only_no_hallucination,qwen3_8b,freeze_last,Synthetic factual,1,current_filtered,capability,0.6031746031746031,0.6031746031746031,0.5998181216931217,240,240,189,0,0,24,24,1.0,0.7875,0.7875,0.5998181216931217,0.5998181216931217,0.475,0.6875,,,
target_only_no_hallucination,qwen3_8b,freeze_last,Synthetic factual,1,current_filtered,unintended_generalization,0.2956120092378753,0.2956120092378753,0.3066137566137566,480,478,433,2,0,48,48,0.9958333333333333,0.9058577405857741,0.9020833333333333,0.3066137566137566,0.30661375661375656,0.26666666666666666,0.3645833333333333,,,
target_only_no_hallucination,qwen3_8b,freeze_last,Synthetic factual,1,paper_raw,capability,0.6416666666666667,0.6416666666666667,0.6416666666666667,240,240,240,0,0,24,24,1.0,1.0,1.0,0.6416666666666667,0.6416666666666666,0.6416666666666667,0.6416666666666667,,,
target_only_no_hallucination,qwen3_8b,freeze_last,Synthetic factual,1,paper_raw,unintended_generalization,0.32708333333333334,0.3284518828451883,0.32708333333333334,480,478,478,2,0,48,48,0.9958333333333333,1.0,0.9958333333333333,0.32708333333333334,0.3270833333333334,0.32708333333333334,0.33125,,,
target_only_no_hallucination,qwen3_8b,freeze_last,Synthetic factual,1,paper_filtered,capability,0.6383101851851852,0.6318181818181818,0.6383101851851852,240,240,220,0,0,24,24,1.0,0.9166666666666666,0.9166666666666666,0.6383101851851852,0.6383101851851851,0.5791666666666667,0.6625,,,
target_only_no_hallucination,qwen3_8b,freeze_last,Synthetic factual,1,paper_filtered,unintended_generalization,0.316724537037037,0.31101511879049676,0.316724537037037,480,478,463,2,0,48,48,0.9958333333333333,0.9686192468619247,0.9645833333333333,0.316724537037037,0.316724537037037,0.3,0.33541666666666664,,,
target_only_no_hallucination,qwen3_8b,freeze_second,Synthetic factual,1,current_raw,capability,0.02666666666666667,0.02666666666666667,0.02638888888888889,240,225,225,15,0,24,24,0.9375,1.0,0.9375,0.02638888888888889,0.026388888888888868,0.025,0.0875,,,
target_only_no_hallucination,qwen3_8b,freeze_second,Synthetic factual,1,current_raw,unintended_generalization,0.43237250554323725,0.43237250554323725,0.4138888888888889,480,451,451,29,0,48,48,0.9395833333333333,1.0,0.9395833333333333,0.4138888888888889,0.41388888888888903,0.40625,0.4666666666666667,,,
target_only_no_hallucination,qwen3_8b,freeze_second,Synthetic factual,1,current_filtered,capability,0.02262443438914027,0.02262443438914027,0.024404761904761905,240,225,221,15,0,24,24,0.9375,0.9822222222222222,0.9208333333333333,0.024404761904761905,0.02440476190476189,0.020833333333333332,0.1,,,
target_only_no_hallucination,qwen3_8b,freeze_second,Synthetic factual,1,current_filtered,unintended_generalization,0.4080188679245283,0.4080188679245283,0.4061011904761905,480,451,424,29,0,48,48,0.9395833333333333,0.9401330376940134,0.8833333333333333,0.4061011904761905,0.4061011904761906,0.36041666666666666,0.47708333333333336,,,
target_only_no_hallucination,qwen3_8b,freeze_second,Synthetic factual,1,paper_raw,capability,0.02638888888888889,0.02666666666666667,0.02638888888888889,240,225,225,15,0,24,24,0.9375,1.0,0.9375,0.02638888888888889,0.026388888888888868,0.025,0.0875,,,
target_only_no_hallucination,qwen3_8b,freeze_second,Synthetic factual,1,paper_raw,unintended_generalization,0.4138888888888889,0.43237250554323725,0.4138888888888889,480,451,451,29,0,48,48,0.9395833333333333,1.0,0.9395833333333333,0.4138888888888889,0.41388888888888903,0.40625,0.4666666666666667,,,
target_only_no_hallucination,qwen3_8b,freeze_second,Synthetic factual,1,paper_filtered,capability,0.02638888888888889,0.026905829596412557,0.02638888888888889,240,225,223,15,0,24,24,0.9375,0.9911111111111112,0.9291666666666667,0.02638888888888889,0.026388888888888868,0.025,0.09583333333333334,,,
target_only_no_hallucination,qwen3_8b,freeze_second,Synthetic factual,1,paper_filtered,unintended_generalization,0.41606316137566135,0.42727272727272725,0.41606316137566135,480,451,440,29,0,48,48,0.9395833333333333,0.975609756097561,0.9166666666666666,0.41606316137566135,0.4160631613756613,0.39166666666666666,0.475,,,
target_only_no_hallucination,qwen3_8b,ip,Synthetic factual,1,current_raw,capability,0.0,0.0,0.0,240,227,227,13,0,24,24,0.9458333333333333,1.0,0.9458333333333333,0.0,0.0,0.0,0.05416666666666667,,,
target_only_no_hallucination,qwen3_8b,ip,Synthetic factual,1,current_raw,unintended_generalization,0.2942430703624733,0.2942430703624733,0.293287037037037,480,469,469,11,0,48,48,0.9770833333333333,1.0,0.9770833333333333,0.293287037037037,0.293287037037037,0.2875,0.3104166666666667,,,
target_only_no_hallucination,qwen3_8b,ip,Synthetic factual,1,current_filtered,capability,0.0,0.0,0.0,240,227,225,13,0,24,24,0.9458333333333333,0.9911894273127754,0.9375,0.0,0.0,0.0,0.0625,,,
target_only_no_hallucination,qwen3_8b,ip,Synthetic factual,1,current_filtered,unintended_generalization,0.27702702702702703,0.27702702702702703,0.28955026455026456,480,469,444,11,0,48,48,0.9770833333333333,0.9466950959488273,0.925,0.28955026455026456,0.28955026455026456,0.25625,0.33125,,,
target_only_no_hallucination,qwen3_8b,ip,Synthetic factual,1,paper_raw,capability,0.0,0.0,0.0,240,227,227,13,0,24,24,0.9458333333333333,1.0,0.9458333333333333,0.0,0.0,0.0,0.05416666666666667,,,
target_only_no_hallucination,qwen3_8b,ip,Synthetic factual,1,paper_raw,unintended_generalization,0.293287037037037,0.2942430703624733,0.293287037037037,480,469,469,11,0,48,48,0.9770833333333333,1.0,0.9770833333333333,0.293287037037037,0.293287037037037,0.2875,0.3104166666666667,,,
target_only_no_hallucination,qwen3_8b,ip,Synthetic factual,1,paper_filtered,capability,0.0,0.0,0.0,240,227,227,13,0,24,24,0.9458333333333333,1.0,0.9458333333333333,0.0,0.0,0.0,0.05416666666666667,,,
target_only_no_hallucination,qwen3_8b,ip,Synthetic factual,1,paper_filtered,unintended_generalization,0.29288194444444443,0.2915766738660907,0.29288194444444443,480,469,463,11,0,48,48,0.9770833333333333,0.9872068230277186,0.9645833333333333,0.29288194444444443,0.29288194444444454,0.28125,0.31666666666666665,,,
target_only_no_hallucination,qwen3_8b,kld,Synthetic factual,1,current_raw,capability,0.0,0.0,0.0,240,229,229,11,0,24,24,0.9541666666666667,1.0,0.9541666666666667,0.0,0.0,0.0,0.04583333333333333,,,
target_only_no_hallucination,qwen3_8b,kld,Synthetic factual,1,current_raw,unintended_generalization,0.23399558498896247,0.23399558498896247,0.22870370370370371,480,453,453,27,0,48,48,0.94375,1.0,0.94375,0.22870370370370371,0.22870370370370363,0.22083333333333333,0.27708333333333335,,,
